sample_id,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRHPC_Pout_st,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRHPC_Pout_st,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,CLIMB1_DECKSMRHPC_Tin,CLIMB1_DECKSMRLPT_Tin,CLIMB1_DECKSMRHPC_Pout_st,CLIMB1_DTAMB,CLIMB1_ALT,CLIMB1_MACH,CLIMB1_COMMAND,CLIMB2_DECKSMRHPC_Tin,CLIMB2_DECKSMRLPT_Tin,CLIMB2_DECKSMRHPC_Pout_st,CLIMB2_DTAMB,CLIMB2_ALT,CLIMB2_MACH,CLIMB2_COMMAND
798,-0.0159095804260954,-0.0086204373643499,-0.0065448424494408,-0.0065508728906984,-0.0431999510383706,-0.0062001403482703,-0.0305131842867405,-0.0057157058717798,-0.0159257496453834,-0.0069161295521326,341.007476,1206.82838,1343151.7,10.0,35000,0.78,25000,390.643961,1370.94815,3404537.04,15.0,0.0,0.0,120000,366.025582,1249.74025,2218562.04,10.0,15000,0.55,120000,342.258962,1218.2511,1376063.85,10.0,35000,0.78,120000
799,-0.0088442813085981,-0.0048705626834542,-0.0033611891972706,-0.0034919404509707,-0.0265009609269447,-0.0031901606570744,-0.0172163732860958,-0.0032208273585823,-0.0088629739696791,-0.0037710502868731,338.575146,1164.38867,1359235.63,10.0,35000,0.78,25000,388.773633,1321.70738,3462823.51,15.0,0.0,0.0,120000,364.363412,1205.06548,2261995.86,10.0,15000,0.55,120000,340.098638,1179.401,1400893.51,10.0,35000,0.78,120000
800,-0.0091308873849186,-0.0049562350691301,-0.0034058561580241,-0.0035193869754468,-0.0272703515285485,-0.0032227443486323,-0.0178573260505675,-0.0032422395070944,-0.0091094610180177,-0.0038155334044222,338.667745,1166.14758,1358254.99,10.0,35000,0.78,25000,388.860303,1323.90171,3460254.33,15.0,0.0,0.0,120000,364.441239,1207.12652,2260189.77,10.0,15000,0.55,120000,340.196477,1181.15983,1399815.64,10.0,35000,0.78,120000
801,-0.0092239164417192,-0.0049985339995448,-0.0034143809352876,-0.0035453214915759,-0.0276225954996333,-0.0032408451090886,-0.0181469840846097,-0.0033376912045327,-0.0092065880117628,-0.0038287996629733,338.709593,1166.91179,1357947.9,10.0,35000,0.78,25000,388.896481,1324.84496,3459311.97,15.0,0.0,0.0,120000,364.47369,1208.00659,2259496.69,10.0,15000,0.55,120000,340.238057,1181.89645,1399406.56,10.0,35000,0.78,120000
802,-0.0092875945639757,-0.0050816146218117,-0.0034320316314146,-0.0035832076147761,-0.0278379458473936,-0.0032597757856269,-0.0183288112279075,-0.0033605213162989,-0.0092884026907675,-0.0038516455931851,338.734481,1167.41803,1357701.5,10.0,35000,0.78,25000,388.915081,1325.44638,3458454.11,15.0,0.0,0.0,120000,364.490163,1208.55907,2258857.05,10.0,15000,0.55,120000,340.259259,1182.3586,1399018.63,10.0,35000,0.78,120000
803,-0.0093398829137479,-0.0051165281054703,-0.0034457858026663,-0.0036346231832382,-0.0280120195966835,-0.0033443032306197,-0.0184851552004316,-0.003378942967461,-0.0093917180143587,-0.0038810812090394,338.762132,1167.8411,1357539.75,10.0,35000,0.78,25000,388.934393,1325.93827,3457723.75,15.0,0.0,0.0,120000,364.507887,1209.00404,2258289.9,10.0,15000,0.55,120000,340.28203,1182.72135,1398686.18,10.0,35000,0.78,120000
804,-0.0094344638191658,-0.0051794338397282,-0.0034585367617573,-0.0036675126268889,-0.0281672243225887,-0.0034134252210052,-0.0186171986869077,-0.0033849300279083,-0.0094411829455795,-0.0039119893214352,338.78632,1168.21933,1357337.97,10.0,35000,0.78,25000,388.952906,1326.38227,3456988.19,15.0,0.0,0.0,120000,364.524436,1209.40913,2257744.44,10.0,15000,0.55,120000,340.302611,1183.05577,1398357.51,10.0,35000,0.78,120000
805,-0.0095070671928718,-0.0052396717783566,-0.0035065373932852,-0.0036799035185529,-0.0283241706232374,-0.0034226496468899,-0.0187474567089042,-0.0033914670655266,-0.0094875028578801,-0.0039478334752422,338.803247,1168.61513,1357127.97,10.0,35000,0.78,25000,388.968274,1326.86285,3456410.83,15.0,0.0,0.0,120000,364.537763,1209.8562,2257333.64,10.0,15000,0.55,120000,340.319286,1183.44201,1398112.44,10.0,35000,0.78,120000
806,-0.0095876929552221,-0.0052841287221589,-0.0036121635372943,-0.0037068401305644,-0.0284673466528686,-0.003480022630485,-0.0188592485162383,-0.0034082839971012,-0.0095629443178521,-0.0039968558680713,338.820538,1168.99859,1357014.9,10.0,35000,0.78,25000,388.983339,1327.31634,3456051.24,15.0,0.0,0.0,120000,364.551214,1210.27311,2257054.19,10.0,15000,0.55,120000,340.335707,1183.81142,1397956.31,10.0,35000,0.78,120000
807,-0.0096714595813787,-0.0052983224903226,-0.0036260503748251,-0.0037385436153282,-0.0286301704093626,-0.0034923175016881,-0.0189981851106619,-0.0034103446078613,-0.0096576738187831,-0.0040376589501642,338.848256,1169.41217,1356826.07,10.0,35000,0.78,25000,389.005965,1327.81094,3455387.24,15.0,0.0,0.0,120000,364.571764,1210.72759,2256559.72,10.0,15000,0.55,120000,340.361478,1184.18952,1397672.12,10.0,35000,0.78,120000
808,-0.0097554183609266,-0.0053137892847538,-0.0036593114350588,-0.0038061717138707,-0.028823087107027,-0.0034990515087813,-0.0191257205947479,-0.0034149280768799,-0.0097081302121666,-0.0040927584460605,338.887192,1169.82422,1356629.7,10.0,35000,0.78,25000,389.032641,1328.2836,3454398.49,15.0,0.0,0.0,120000,364.59647,1211.14917,2255796.73,10.0,15000,0.55,120000,340.392901,1184.50707,1397225.32,10.0,35000,0.78,120000
809,-0.0098281833460588,-0.0053482989415687,-0.0037026131254724,-0.0038760538868099,-0.0290040024001774,-0.0035208455196197,-0.019262296172224,-0.0034360139619181,-0.0097797485816261,-0.0041159208377637,338.920506,1170.23016,1356492.39,10.0,35000,0.78,25000,389.054353,1328.74205,3453593.05,15.0,0.0,0.0,120000,364.616578,1211.55601,2255154.09,10.0,15000,0.55,120000,340.418544,1184.82338,1396850.42,10.0,35000,0.78,120000
810,-0.0098736114924568,-0.0053641977330778,-0.0037421644166738,-0.0038945477210951,-0.0291905258911773,-0.0035288599358678,-0.0193707254390068,-0.003458440801081,-0.0098503107005283,-0.004160372877786,338.941058,1170.62203,1356335.91,10.0,35000,0.78,25000,389.071984,1329.21938,3453105.45,15.0,0.0,0.0,120000,364.632236,1211.99793,2254795.93,10.0,15000,0.55,120000,340.43866,1185.19601,1396651.03,10.0,35000,0.78,120000
811,-0.0099255792348409,-0.0054060961177146,-0.0037618057393287,-0.0040162623758203,-0.0293482219905489,-0.0035341271198042,-0.0194840922834544,-0.0034643860198066,-0.0099035290819483,-0.0042216675694781,338.985329,1170.96195,1356197.83,10.0,35000,0.78,25000,389.094351,1329.56312,3451851.91,15.0,0.0,0.0,120000,364.653604,1212.27865,2253782.6,10.0,15000,0.55,120000,340.466603,1185.36033,1396049.02,10.0,35000,0.78,120000
812,-0.009994218192725,-0.0054296951884436,-0.003784684594944,-0.0040302074934053,-0.0295336390425925,-0.0035448950295582,-0.0195898061703297,-0.0034973022144428,-0.0099952120401842,-0.0042531480199373,339.004783,1171.35527,1356070.5,10.0,35000,0.78,25000,389.112055,1330.04112,3451487.91,15.0,0.0,0.0,120000,364.66919,1212.72117,2253515.15,10.0,15000,0.55,120000,340.486226,1185.74283,1395904.11,10.0,35000,0.78,120000
813,-0.010052575249266,-0.0054853515300027,-0.0038089369773649,-0.0040828990694507,-0.0297121402890573,-0.003589972049632,-0.0197081148014771,-0.0035715054133604,-0.0100469536501939,-0.0042640690995849,339.029958,1171.71364,1356011.17,10.0,35000,0.78,25000,389.128067,1330.44703,3450982.08,15.0,0.0,0.0,120000,364.683609,1213.08215,2253095.16,10.0,15000,0.55,120000,340.504891,1186.02817,1395660.2,10.0,35000,0.78,120000
814,-0.0101200491784182,-0.0055239001921355,-0.0038399978852103,-0.0040932730062742,-0.0298614524111275,-0.0035947066769836,-0.0198874211713821,-0.0035957837638452,-0.0101452789726372,-0.0042751123594393,339.048409,1172.1681,1355831.75,10.0,35000,0.78,25000,389.145632,1331.00099,3450532.24,15.0,0.0,0.0,120000,364.698796,1213.59653,2252774.43,10.0,15000,0.55,120000,340.524177,1186.47875,1395482.7,10.0,35000,0.78,120000
815,-0.0102049714935375,-0.0055762733565544,-0.0038685403436951,-0.0041273783288023,-0.030055145292869,-0.0036372456680611,-0.020003009270302,-0.0036089737495428,-0.0102020530856174,-0.0043056789814998,339.073594,1172.57486,1355647.01,10.0,35000,0.78,25000,389.164896,1331.47971,3449842.39,15.0,0.0,0.0,120000,364.715799,1214.03127,2252260.8,10.0,15000,0.55,120000,340.54573,1186.83887,1395183.89,10.0,35000,0.78,120000
816,-0.0102738606342919,-0.0056089220824418,-0.0038827962543779,-0.0041515094013395,-0.0302189791020849,-0.0036708609916029,-0.0201661655958953,-0.003637471228111,-0.0102534946768205,-0.0043434968314722,339.100016,1173.00358,1355443.93,10.0,35000,0.78,25000,389.186168,1331.99617,3449149.98,15.0,0.0,0.0,120000,364.734491,1214.50496,2251756.93,10.0,15000,0.55,120000,340.569868,1187.22917,1394895.72,10.0,35000,0.78,120000
817,-0.010344346378813,-0.0056386495297614,-0.0039174293702307,-0.0041827456704979,-0.0303801033706318,-0.0037690215163333,-0.0202832576498172,-0.003672992694467,-0.0103049066169044,-0.0043592371622637,339.123042,1173.35722,1355335.31,10.0,35000,0.78,25000,389.20382,1332.41175,3448684.25,15.0,0.0,0.0,120000,364.75021,1214.88162,2251397.94,10.0,15000,0.55,120000,340.589941,1187.54338,1394694.08,10.0,35000,0.78,120000
818,-0.0104265592887246,-0.0056907276134374,-0.003940583503991,-0.0042230986708907,-0.030596327986342,-0.0038210946050347,-0.0204116052706137,-0.0036735712314542,-0.0103775407410285,-0.0043837733239941,339.151044,1173.80575,1355119.28,10.0,35000,0.78,25000,389.224661,1332.93842,3447874.05,15.0,0.0,0.0,120000,364.768606,1215.35844,2250795.9,10.0,15000,0.55,120000,340.61356,1187.93819,1394344.93,10.0,35000,0.78,120000
819,-0.0104861879165723,-0.0057791719618774,-0.0039794612688839,-0.0042520385331744,-0.0307643492776127,-0.0038536434351752,-0.0205335792522825,-0.0036962915387499,-0.0104254267307211,-0.0044304036048766,339.168898,1174.2054,1354931.37,10.0,35000,0.78,25000,389.237531,1333.40685,3447212.19,15.0,0.0,0.0,120000,364.779363,1215.78444,2250307.84,10.0,15000,0.55,120000,340.627649,1188.29867,1394055.28,10.0,35000,0.78,120000
820,-0.010564515904326,-0.005800605439105,-0.0040100092179422,-0.0043049340952695,-0.0309360106328338,-0.003858610150636,-0.0206771082416705,-0.0037000228083389,-0.0104933717547562,-0.0044516231807879,339.201659,1174.62052,1354751.54,10.0,35000,0.78,25000,389.260724,1333.88824,3446401.89,15.0,0.0,0.0,120000,364.800359,1216.21462,2249687.19,10.0,15000,0.55,120000,340.654603,1188.64414,1393701.11,10.0,35000,0.78,120000
821,-0.0106431629438371,-0.0058330182392253,-0.0040262824128996,-0.0043362672150147,-0.0310898574027446,-0.0039097066078012,-0.0208195873508647,-0.0037457529309365,-0.0105630077014942,-0.0045000098696525,339.228378,1175.02411,1354615.46,10.0,35000,0.78,25000,389.281396,1334.36546,3445844.2,15.0,0.0,0.0,120000,364.818645,1216.64802,2249263.73,10.0,15000,0.55,120000,340.678047,1189.00558,1393464.17,10.0,35000,0.78,120000
822,-0.0107123352107631,-0.005855870760551,-0.0040953379365091,-0.0043831521177534,-0.0312454981264835,-0.0039413313018253,-0.0209254005549678,-0.0037892764746716,-0.0106325977608412,-0.0045104701274755,339.252631,1175.37308,1354570.08,10.0,35000,0.78,25000,389.298559,1334.76478,3445475.0,15.0,0.0,0.0,120000,364.834251,1217.00413,2248948.4,10.0,15000,0.55,120000,340.69786,1189.30544,1393294.06,10.0,35000,0.78,120000
823,-0.0107725296089826,-0.0059304219088402,-0.004138950167529,-0.0044237167544256,-0.03141730981809,-0.0040099177294299,-0.0210886453514377,-0.0038058232416517,-0.0106853131005634,-0.0045249911242744,339.276087,1175.81194,1354370.87,10.0,35000,0.78,25000,389.314733,1335.27613,3444712.19,15.0,0.0,0.0,120000,364.848187,1217.46481,2248375.61,10.0,15000,0.55,120000,340.716258,1189.69262,1392960.0,10.0,35000,0.78,120000
824,-0.0108516653637363,-0.0059533181449406,-0.0041631524561449,-0.0044522639261915,-0.0315889890603121,-0.0040237262147465,-0.0212277822823595,-0.0038657694709787,-0.0107433005639482,-0.0045505583690172,339.30337,1176.21774,1354259.38,10.0,35000,0.78,25000,389.336264,1335.76002,3444240.67,15.0,0.0,0.0,120000,364.867258,1217.90534,2248012.69,10.0,15000,0.55,120000,340.740706,1190.06182,1392761.96,10.0,35000,0.78,120000
825,-0.0109042943759144,-0.0059988367193796,-0.0042000111079753,-0.0044846895990333,-0.0317358800943111,-0.0040305655694316,-0.0213768078706993,-0.0039141521116542,-0.0108069946633781,-0.0045763983919868,339.325509,1176.61662,1354137.32,10.0,35000,0.78,25000,389.352511,1336.23002,3443733.59,15.0,0.0,0.0,120000,364.881411,1218.33138,2247621.99,10.0,15000,0.55,120000,340.759258,1190.4224,1392541.72,10.0,35000,0.78,120000
826,-0.0109677037758593,-0.006030282077134,-0.0042218543563173,-0.004493584094844,-0.0318791962405137,-0.0040628349791984,-0.0215147662804569,-0.0039327830884605,-0.0109035381359716,-0.0045964732201683,339.342386,1177.01474,1353988.73,10.0,35000,0.78,25000,389.368287,1336.71355,3443358.15,15.0,0.0,0.0,120000,364.894954,1218.77832,2247354.95,10.0,15000,0.55,120000,340.776549,1190.82094,1392398.45,10.0,35000,0.78,120000
827,-0.0110428376940555,-0.0060913572323043,-0.004257304084834,-0.0045046417993456,-0.0320350510248221,-0.0040979442758416,-0.0216375847208469,-0.003961621270759,-0.0109631452354146,-0.0046049041621677,339.357759,1177.3956,1353846.82,10.0,35000,0.78,25000,389.382082,1337.17101,3442972.46,15.0,0.0,0.0,120000,364.906557,1219.19942,2247076.7,10.0,15000,0.55,120000,340.79123,1191.19605,1392240.6,10.0,35000,0.78,120000
828,-0.0111112854308192,-0.0061135622276206,-0.004282708335888,-0.0045266976001359,-0.0321833488515018,-0.004116952585943,-0.0217304098348132,-0.0039758065653636,-0.0110524785978494,-0.0046274772035138,339.376876,1177.7369,1353739.92,10.0,35000,0.78,25000,389.397896,1337.57626,3442604.1,15.0,0.0,0.0,120000,364.920516,1219.56901,2246797.86,10.0,15000,0.55,120000,340.80884,1191.52023,1392089.68,10.0,35000,0.78,120000
829,-0.0111607674465363,-0.0061430579635687,-0.0043051809834837,-0.0045365586695972,-0.032382219610717,-0.0041395020145924,-0.0218249011423315,-0.0039997730678555,-0.0111476218544385,-0.0046583378292134,339.393677,1178.13729,1353600.51,10.0,35000,0.78,25000,389.413194,1338.06299,3442234.17,15.0,0.0,0.0,120000,364.933575,1220.01828,2246533.44,10.0,15000,0.55,120000,340.825779,1191.91862,1391949.38,10.0,35000,0.78,120000
830,-0.0112113442724379,-0.006184844626257,-0.0043304089239731,-0.0045691555235778,-0.0325539024773443,-0.0041877524510008,-0.0219528889950262,-0.0040150419323045,-0.0112044564450755,-0.0046821763864585,339.416994,1178.53029,1353427.53,10.0,35000,0.78,25000,389.430084,1338.52541,3441577.68,15.0,0.0,0.0,120000,364.948271,1220.43619,2246044.63,10.0,15000,0.55,120000,340.84515,1192.27022,1391669.27,10.0,35000,0.78,120000
831,-0.0112797485740672,-0.0062602169022562,-0.0043444807524248,-0.0046305058148947,-0.0327238924904507,-0.0041942950735474,-0.0220779085779435,-0.0040227715119831,-0.0112634071195646,-0.0047090398227301,339.445613,1178.92436,1353244.74,10.0,35000,0.78,25000,389.44726,1338.96548,3440677.46,15.0,0.0,0.0,120000,364.963427,1220.82262,2245352.69,10.0,15000,0.55,120000,340.865005,1192.58043,1391259.67,10.0,35000,0.78,120000
832,-0.0113383170099988,-0.0062957008501381,-0.0043781665883097,-0.0046383299168529,-0.0328870338107097,-0.0042082959153488,-0.0221685079399577,-0.0040415005038032,-0.0113006828005895,-0.0047152944119677,339.460995,1179.25811,1353105.42,10.0,35000,0.78,25000,389.461148,1339.36993,3440299.61,15.0,0.0,0.0,120000,364.975253,1221.19533,2245085.2,10.0,15000,0.55,120000,340.880139,1192.90853,1391110.1,10.0,35000,0.78,120000
833,-0.0113864719352034,-0.0063772070555739,-0.0044124196694371,-0.0046443979545378,-0.0330421620580613,-0.0042252360932545,-0.0222597572201006,-0.0040619397333468,-0.0113432520149216,-0.0047442566407293,339.470342,1179.60418,1352944.48,10.0,35000,0.78,25000,389.469677,1339.78433,3439881.17,15.0,0.0,0.0,120000,364.981823,1221.57719,2244792.98,10.0,15000,0.55,120000,340.888757,1193.25081,1390937.28,10.0,35000,0.78,120000
834,-0.0114633856520054,-0.0063900068995871,-0.0044427620337237,-0.0046532827392431,-0.0332198132122472,-0.0042774601253095,-0.0224053137046646,-0.0040981722546875,-0.0114206809840325,-0.0047912834390011,339.494625,1180.05671,1352776.36,10.0,35000,0.78,25000,389.491883,1340.33536,3439424.79,15.0,0.0,0.0,120000,365.00117,1222.08624,2244471.52,10.0,15000,0.55,120000,340.913517,1193.69754,1390767.7,10.0,35000,0.78,120000
835,-0.0115129760930061,-0.006422545444586,-0.0044901401360651,-0.0046631895425742,-0.0333854674674747,-0.0042878347670669,-0.0224983494170758,-0.0041127735821624,-0.0115006957284778,-0.0048288828974614,339.509207,1180.43284,1352638.18,10.0,35000,0.78,25000,389.505487,1340.78886,3439070.51,15.0,0.0,0.0,120000,365.012786,1222.50413,2244220.17,10.0,15000,0.55,120000,340.928425,1194.07286,1390633.1,10.0,35000,0.78,120000
836,-0.0115602249314082,-0.006474987162459,-0.0045514282881561,-0.004688291243472,-0.0335560682963046,-0.0043055443179408,-0.0225946594518729,-0.0041193060668893,-0.0115433405034589,-0.0048545685515649,339.526295,1180.8009,1352475.62,10.0,35000,0.78,25000,389.518455,1341.22167,3438524.76,15.0,0.0,0.0,120000,365.023908,1222.89647,2243819.36,10.0,15000,0.55,120000,340.942951,1194.41439,1390402.62,10.0,35000,0.78,120000
837,-0.0116658458196817,-0.0065149932105469,-0.0045703365522424,-0.004715473097882,-0.0337498537200781,-0.0043191873975737,-0.0226860504168758,-0.0041635540022317,-0.0116486487536989,-0.0049112385015822,339.551239,1181.22256,1352368.62,10.0,35000,0.78,25000,389.53908,1341.71537,3438111.39,15.0,0.0,0.0,120000,365.042162,1223.34519,2243503.57,10.0,15000,0.55,120000,340.965642,1194.80907,1390230.66,10.0,35000,0.78,120000
838,-0.0117327734441946,-0.0065584149088487,-0.0046072248433944,-0.0047583610180478,-0.0338908186893653,-0.0043352190291041,-0.0227732970747263,-0.004167874831906,-0.0117133472028317,-0.0049521028424138,339.573824,1181.55627,1352238.32,10.0,35000,0.78,25000,389.554385,1342.09243,3437511.93,15.0,0.0,0.0,120000,365.055905,1223.67945,2243043.93,10.0,15000,0.55,120000,340.983136,1195.09131,1389965.0,10.0,35000,0.78,120000
839,-0.0117826993822745,-0.0066044724560807,-0.004636462644479,-0.0048166363836692,-0.0340283785535942,-0.0043800397424101,-0.0228761018633631,-0.004238954812624,-0.0117883518258531,-0.0049925019664466,339.598366,1181.88713,1352217.33,10.0,35000,0.78,25000,389.56876,1342.4534,3437077.68,15.0,0.0,0.0,120000,365.069045,1223.99348,2242670.33,10.0,15000,0.55,120000,341.000296,1195.3491,1389752.79,10.0,35000,0.78,120000
840,-0.0118582811674148,-0.0066411044871828,-0.0046468242341969,-0.0048443774443881,-0.0341727857625561,-0.0044001167269165,-0.0230144375936407,-0.0042596695016413,-0.0118685834810138,-0.0050065366549363,339.621463,1182.28246,1352067.62,10.0,35000,0.78,25000,389.586808,1342.91577,3436538.27,15.0,0.0,0.0,120000,365.085084,1224.41182,2242269.8,10.0,15000,0.55,120000,341.020688,1195.71244,1389525.57,10.0,35000,0.78,120000
841,-0.0119091391895722,-0.0066857552429245,-0.0046599078867537,-0.004879658756251,-0.034338922852356,-0.0044222480753893,-0.0231306049143459,-0.0042710310269299,-0.0119243365047764,-0.0050704420329129,339.646667,1182.6812,1351866.96,10.0,35000,0.78,25000,389.604508,1343.37878,3435762.3,15.0,0.0,0.0,120000,365.100756,1224.82702,2241701.86,10.0,15000,0.55,120000,341.041235,1196.0594,1389195.83,10.0,35000,0.78,120000
842,-0.0119715376550943,-0.0067384373518133,-0.0046836304260401,-0.0048964915908501,-0.0344787948050302,-0.0044411877255979,-0.0232347070812965,-0.0042875921610178,-0.0120166819800577,-0.0051389194923228,339.663042,1183.0664,1351711.65,10.0,35000,0.78,25000,389.618323,1343.83291,3435293.23,15.0,0.0,0.0,120000,365.112683,1225.24153,2241366.16,10.0,15000,0.55,120000,341.056357,1196.42975,1389005.73,10.0,35000,0.78,120000
843,-0.0120194517123684,-0.0067775721611335,-0.0046944990713589,-0.0049104706038064,-0.0346600616096581,-0.004472019383002,-0.0233644438962019,-0.0043253021473484,-0.0120826841801183,-0.0052056910381795,339.684655,1183.50585,1351520.96,10.0,35000,0.78,25000,389.63618,1344.35892,3434704.89,15.0,0.0,0.0,120000,365.12821,1225.72295,2240952.23,10.0,15000,0.55,120000,341.07669,1196.84776,1388772.2,10.0,35000,0.78,120000
844,-0.0120910040801976,-0.0067921765563015,-0.0047339572924579,-0.0049503236303814,-0.0348015236865078,-0.0045225290679035,-0.0234559234411949,-0.0043595607018154,-0.0121223753095476,-0.005222925610641,339.709968,1183.81732,1351446.09,10.0,35000,0.78,25000,389.654121,1344.71198,3434256.58,15.0,0.0,0.0,120000,365.144751,1226.03496,2240598.45,10.0,15000,0.55,120000,341.097589,1197.10935,1388573.29,10.0,35000,0.78,120000
845,-0.012187332294793,-0.0068331520595582,-0.0047554075540346,-0.0049580333444931,-0.0349511025957322,-0.0045378407355652,-0.0235438590842351,-0.0043879466711532,-0.0121841738559236,-0.0052415417687694,339.726835,1184.16281,1351331.07,10.0,35000,0.78,25000,389.670011,1345.1247,3433952.79,15.0,0.0,0.0,120000,365.158685,1226.41257,2240388.31,10.0,15000,0.55,120000,341.11454,1197.45157,1388456.02,10.0,35000,0.78,120000
846,-0.0122397294917194,-0.0068850755414207,-0.0048251394853122,-0.0050022724759459,-0.035092480365042,-0.0045510081662225,-0.0237117359017618,-0.0044589877223393,-0.0122243421376624,-0.0052517857159337,339.750972,1184.58246,1351241.64,10.0,35000,0.78,25000,389.686277,1345.60539,3433455.91,15.0,0.0,0.0,120000,365.17334,1226.83932,2239996.41,10.0,15000,0.55,120000,341.1336,1197.81778,1388232.88,10.0,35000,0.78,120000
847,-0.0123144119342573,-0.0068987898755612,-0.0048421425324984,-0.005033228244052,-0.0352536962287216,-0.0045977496780294,-0.023799746279202,-0.0044940868214202,-0.012272781357845,-0.0052761479672996,339.776295,1184.91658,1351142.62,10.0,35000,0.78,25000,389.705335,1345.99211,3432992.78,15.0,0.0,0.0,120000,365.190737,1227.18342,2239646.88,10.0,15000,0.55,120000,341.155622,1198.11069,1388036.85,10.0,35000,0.78,120000
848,-0.0124158722614115,-0.0069374950091108,-0.0048819588354743,-0.0050483185475141,-0.0353928671088455,-0.0046771994263882,-0.0239131971307825,-0.0045004532769412,-0.0123099620746234,-0.0053054678155382,339.797768,1185.28528,1350969.03,10.0,35000,0.78,25000,389.723896,1346.42789,3432472.29,15.0,0.0,0.0,120000,365.207206,1227.57776,2239283.12,10.0,15000,0.55,120000,341.176049,1198.46193,1387827.72,10.0,35000,0.78,120000
849,-0.0124949997193066,-0.0069625702452455,-0.0049273038291243,-0.0050914668843579,-0.0355348815866992,-0.0047019672035639,-0.0240445534674985,-0.0045722428529319,-0.0123592697483625,-0.0053194285809449,339.825201,1185.65859,1350918.14,10.0,35000,0.78,25000,389.743408,1346.85164,3432073.57,15.0,0.0,0.0,120000,365.225081,1227.95154,2238959.01,10.0,15000,0.55,120000,341.198864,1198.78153,1387648.49,10.0,35000,0.78,120000
850,-0.0125645694863928,-0.0069770144391152,-0.0049411309441772,-0.0051170968744132,-0.0356896388466228,-0.0047232342231381,-0.0241557681679858,-0.0045806982186995,-0.0124174817577411,-0.0053697896933107,339.851302,1186.04343,1350736.66,10.0,35000,0.78,25000,389.763823,1347.30399,3431429.01,15.0,0.0,0.0,120000,365.24346,1228.35713,2238498.32,10.0,15000,0.55,120000,341.222564,1199.12977,1387387.4,10.0,35000,0.78,120000
851,-0.0126235317514868,-0.0069946734374185,-0.0049515908081031,-0.0051559786986938,-0.0358939597597505,-0.004740097178188,-0.0242624400721967,-0.004627122575376,-0.0125328971802781,-0.0054118856092419,339.878388,1186.4827,1350633.07,10.0,35000,0.78,25000,389.783832,1347.8117,3430934.61,15.0,0.0,0.0,120000,365.261594,1228.80934,2238119.9,10.0,15000,0.55,120000,341.246271,1199.52373,1387181.76,10.0,35000,0.78,120000
852,-0.0126839782946349,-0.0070724643059643,-0.0049775334529384,-0.0051783567902972,-0.0361010673063589,-0.0047503741512201,-0.0243677192524871,-0.004668408279198,-0.0125712054770568,-0.0054488548622429,339.897962,1186.91137,1350452.69,10.0,35000,0.78,25000,389.798495,1348.31317,3430318.33,15.0,0.0,0.0,120000,365.274069,1229.25975,2237679.75,10.0,15000,0.55,120000,341.26295,1199.91844,1386922.86,10.0,35000,0.78,120000
853,-0.012779359146197,-0.00710656233232,-0.0050264732841837,-0.0052061308747935,-0.0362876991004424,-0.0047609957651149,-0.0244654496433842,-0.00470226087108,-0.012628655528599,-0.0054713092178981,339.92245,1187.31672,1350330.86,10.0,35000,0.78,25000,389.818165,1348.78468,3429861.24,15.0,0.0,0.0,120000,365.291674,1229.68238,2237340.79,10.0,15000,0.55,120000,341.285283,1200.29114,1386734.72,10.0,35000,0.78,120000
854,-0.0128321324624152,-0.0071197198563662,-0.0050392528986022,-0.0052547878699508,-0.0364304983455789,-0.0047996514061963,-0.0245542476237725,-0.0047102927645878,-0.0127188639215733,-0.005517918432081,339.948833,1187.65795,1350217.01,10.0,35000,0.78,25000,389.835589,1349.16524,3429254.52,15.0,0.0,0.0,120000,365.307757,1230.01428,2236874.53,10.0,15000,0.55,120000,341.306426,1200.56942,1386472.37,10.0,35000,0.78,120000
855,-0.0128956665882805,-0.0071594385640614,-0.0050543302530063,-0.005314764386187,-0.0366122309927874,-0.0048107144833142,-0.0246746620647101,-0.0047328903119189,-0.0128349425884991,-0.0055349967977237,339.977572,1188.08664,1350099.95,10.0,35000,0.78,25000,389.853902,1349.64138,3428592.25,15.0,0.0,0.0,120000,365.324536,1230.42966,2236355.09,10.0,15000,0.55,120000,341.328625,1200.92417,1386177.14,10.0,35000,0.78,120000
856,-0.0129624010528027,-0.0071923099001161,-0.0051045390517475,-0.0053203585147036,-0.0367563338650208,-0.0048232813989556,-0.0248279294544967,-0.0047719322472872,-0.0129034975511236,-0.0055520388829965,339.99488,1188.52394,1349953.67,10.0,35000,0.78,25000,389.870452,1350.16497,3428251.81,15.0,0.0,0.0,120000,365.338868,1230.90986,2236122.68,10.0,15000,0.55,120000,341.347298,1201.36036,1386056.63,10.0,35000,0.78,120000
