sample_id,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRHPC_Pout_st,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRHPC_Pout_st,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,CLIMB1_DECKSMRHPC_Tin,CLIMB1_DECKSMRLPT_Tin,CLIMB1_DECKSMRHPC_Pout_st,CLIMB1_DTAMB,CLIMB1_ALT,CLIMB1_MACH,CLIMB1_COMMAND,CLIMB2_DECKSMRHPC_Tin,CLIMB2_DECKSMRLPT_Tin,CLIMB2_DECKSMRHPC_Pout_st,CLIMB2_DTAMB,CLIMB2_ALT,CLIMB2_MACH,CLIMB2_COMMAND
786,-0.0150545311792953,-0.0081834427068685,-0.0062420129211105,-0.0060705391619413,-0.0411237588544048,-0.0058608659873735,-0.0289118241480486,-0.0053861963161246,-0.0151164541018179,-0.0065342243851831,340.7945221205778,1202.191921310377,1345278.459723255,10.0,35000,0.78,25000,390.37156848057447,1366.0719093639116,3413863.676101537,15.0,0.0,0.0,120000,365.74349596588644,1244.0647422594855,2224375.8989289883,10.0,15000,0.55,120000,342.015804707784,1213.2989584683507,1380688.0040450904,10.0,35000,0.78,120000
787,-0.0151075113630479,-0.0082192347948603,-0.006252366840062,-0.0060866919319703,-0.0412635682403069,-0.0058953124450272,-0.0290408755562316,-0.0054072521335564,-0.0151678582798573,-0.006559094734711,340.67443015387846,1201.7713377200516,1346180.7599714894,10.0,35000,0.78,25000,390.4913978616219,1365.6467947395206,3412096.3614435745,15.0,0.0,0.0,120000,365.86319429686324,1244.443839837621,2222466.968547905,10.0,15000,0.55,120000,342.02908039028887,1214.6878501122883,1379058.1157752704,10.0,35000,0.78,120000
788,-0.0151760888410526,-0.0082599108694076,-0.0062757645031344,-0.0061378482515101,-0.041415770829792,-0.0059077671347465,-0.0292362650443475,-0.0054253913889824,-0.0152210222881291,-0.0065731546513573,340.7541216149984,1202.4660594757388,1345150.8503886582,10.0,35000,0.78,25000,390.47541238251347,1365.649378001499,3412573.543308545,15.0,0.0,0.0,120000,365.90994008761913,1244.7042588617464,2222731.229282856,10.0,15000,0.55,120000,341.99239651391696,1214.60681099632,1377965.2617298206,10.0,35000,0.78,120000
789,-0.0152245819764035,-0.008300837012611,-0.0062898154952626,-0.006183213575265,-0.041602775490742,-0.0059315560714968,-0.0293633952585002,-0.0054681248104837,-0.0152796289102261,-0.0065979307438486,340.72293558966487,1202.3824018072398,1345036.6800395667,10.0,35000,0.78,25000,390.35129770704856,1365.3534189572467,3408827.9142294317,15.0,0.0,0.0,120000,365.8258380224049,1245.167494342019,2222811.1982025485,10.0,15000,0.55,120000,342.04651560788386,1213.8904564626741,1377434.9537198,10.0,35000,0.78,120000
790,-0.0152826584996455,-0.0083410264878285,-0.0063088715915924,-0.0061927155621695,-0.0418083254976163,-0.0059893883637037,-0.0294712645088522,-0.0054751729496419,-0.0153469081703611,-0.0066278567724535,340.746541241591,1203.0590671725738,1343634.0400247683,10.0,35000,0.78,25000,390.472900479038,1366.6119954342432,3409259.5322638634,15.0,0.0,0.0,120000,365.9133160592561,1246.4859877775432,2221116.867636044,10.0,15000,0.55,120000,342.04957805283203,1213.6884871548655,1377634.2985790262,10.0,35000,0.78,120000
791,-0.0153824678423048,-0.0083581492644921,-0.0063249531810654,-0.0062476474507011,-0.0420057531341918,-0.0060212790803595,-0.0296133967089834,-0.0055141835260111,-0.0154092609124172,-0.0066579062297677,340.87654935728114,1204.0621457208272,1344566.8608689655,10.0,35000,0.78,25000,390.4978047967646,1367.0004442561042,3409172.0193495573,15.0,0.0,0.0,120000,365.89774483602855,1247.855844972314,2223444.609015552,10.0,15000,0.55,120000,342.08360554881614,1216.2549885125154,1375579.2769114464,10.0,35000,0.78,120000
792,-0.0154774593156729,-0.0083875372553096,-0.0063456477943833,-0.0062665940970501,-0.0421762712302642,-0.00605918536832,-0.0297239927108838,-0.0055351998058438,-0.0154769186666421,-0.0067163728761357,340.81317964559673,1203.4941026084289,1344242.0518926105,10.0,35000,0.78,25000,390.5311363871895,1367.5242789879708,3408974.614215629,15.0,0.0,0.0,120000,365.89608308216197,1246.1454218860745,2220610.587052135,10.0,15000,0.55,120000,342.07732766957923,1216.615111476657,1377828.1276576247,10.0,35000,0.78,120000
793,-0.0155680660241154,-0.0084245409617407,-0.0064198639531893,-0.0063461728900796,-0.0423262767033029,-0.0060826898900758,-0.0298619797355641,-0.0056021523789966,-0.0155460865754533,-0.006728464663741,340.78419489655175,1204.489743643667,1344243.633190983,10.0,35000,0.78,25000,390.55975831796223,1368.0380928850527,3407401.5867708526,15.0,0.0,0.0,120000,365.925106677764,1247.5106172764733,2221624.051452498,10.0,15000,0.55,120000,342.1072176150808,1216.070047728173,1378170.209282382,10.0,35000,0.78,120000
794,-0.0156215016137844,-0.0084460939945797,-0.0064694077597918,-0.0063959153523937,-0.0424900271720632,-0.0061050995414867,-0.0299999508678844,-0.0056213589124862,-0.0156680114457252,-0.0067694380136029,340.9316000898701,1204.436246799296,1344263.1908380925,10.0,35000,0.78,25000,390.69302398252415,1369.8012345116151,3405626.719776674,15.0,0.0,0.0,120000,365.96819525244183,1247.6240428589372,2219464.287109124,10.0,15000,0.55,120000,342.2017222258464,1216.952872824856,1377036.9517604737,10.0,35000,0.78,120000
795,-0.015717572190377,-0.0084809511502507,-0.0064910251535498,-0.0064501433635489,-0.0426607287396395,-0.0061099829425261,-0.0301420952172585,-0.0056504302747923,-0.0157223457535746,-0.0068167572610799,340.9348987616466,1205.4117842332048,1343288.9306511339,10.0,35000,0.78,25000,390.722052373607,1370.0697288598462,3405219.466605239,15.0,0.0,0.0,120000,366.0195326398172,1248.6667403432452,2219627.824995056,10.0,15000,0.55,120000,342.1466208603249,1216.1910503255547,1375896.9332116,10.0,35000,0.78,120000
796,-0.0157775809344861,-0.0085671400564936,-0.0065055995536338,-0.0064794560135206,-0.0428508499359569,-0.0061378764132564,-0.0302575659524021,-0.0056829101948529,-0.0158036298295215,-0.006856702303001,340.98233473329174,1205.3994012987669,1343007.1599792333,10.0,35000,0.78,25000,390.5367583430961,1369.7819225306853,3405544.917717198,15.0,0.0,0.0,120000,365.9568181509371,1248.2811720038776,2218514.4599565333,10.0,15000,0.55,120000,342.27702070408156,1216.3900275796536,1376491.000463607,10.0,35000,0.78,120000
797,-0.0158619991320756,-0.008587373620076,-0.0065323431348702,-0.0064918367708483,-0.0430281434212524,-0.0061588552078411,-0.0303999473048182,-0.0056886345126023,-0.0158517010466121,-0.0068757818018895,340.96528614955486,1206.4477133018308,1343474.851388509,10.0,35000,0.78,25000,390.6095267460826,1370.0497086065004,3407125.2869713167,15.0,0.0,0.0,120000,366.0206575799598,1248.9839594712428,2219302.8116958607,10.0,15000,0.55,120000,342.2449486749332,1218.293856582575,1377669.9230045683,10.0,35000,0.78,120000
798,-0.0159095804260954,-0.0086204373643499,-0.0065448424494408,-0.0065508728906984,-0.0431999510383706,-0.0062001403482703,-0.0305131842867405,-0.0057157058717798,-0.0159257496453834,-0.0069161295521326,341.01059173045115,1206.177412176908,1343005.9737479654,10.0,35000,0.78,25000,390.65378203187765,1370.3231378500689,3403296.090072194,15.0,0.0,0.0,120000,366.10210573295643,1249.6451421371173,2216766.39014456,10.0,15000,0.55,120000,342.23751089969727,1218.5149627448034,1375924.4354501625,10.0,35000,0.78,120000
799,-0.0088442813085981,-0.0048705626834542,-0.0033611891972706,-0.0034919404509707,-0.0265009609269447,-0.0031901606570744,-0.0172163732860958,-0.0032208273585823,-0.0088629739696791,-0.0037710502868731,338.6647817334841,1164.2421472246574,1359105.6034741476,10.0,35000,0.78,25000,388.7739750092996,1322.061832886605,3463180.7089633388,15.0,0.0,0.0,120000,364.3687968914607,1205.9094908515515,2261738.9761097017,10.0,15000,0.55,120000,340.12564607422655,1178.4411470593304,1401723.946631338,10.0,35000,0.78,120000
800,-0.0091308873849186,-0.0049562350691301,-0.0034058561580241,-0.0035193869754468,-0.0272703515285485,-0.0032227443486323,-0.0178573260505675,-0.0032422395070944,-0.0091094610180177,-0.0038155334044222,338.71370100142724,1166.1712972164114,1357426.716833524,10.0,35000,0.78,25000,388.83178892530924,1322.9099700895601,3460764.5928325686,15.0,0.0,0.0,120000,364.47896030968474,1207.4058387790344,2262160.483375219,10.0,15000,0.55,120000,340.19441579129665,1181.403540333737,1399759.7946245708,10.0,35000,0.78,120000
801,-0.0092239164417192,-0.0049985339995448,-0.0034143809352876,-0.0035453214915759,-0.0276225954996333,-0.0032408451090886,-0.0181469840846097,-0.0033376912045327,-0.0092065880117628,-0.0038287996629733,338.72535694766606,1166.3428015428237,1357650.555779534,10.0,35000,0.78,25000,388.8589717907765,1324.817556774691,3459528.255799254,15.0,0.0,0.0,120000,364.5195419817194,1208.4563045797456,2260865.9349227273,10.0,15000,0.55,120000,340.2608715010562,1181.5242005078514,1399540.250369616,10.0,35000,0.78,120000
802,-0.0092875945639757,-0.0050816146218117,-0.0034320316314146,-0.0035832076147761,-0.0278379458473936,-0.0032597757856269,-0.0183288112279075,-0.0033605213162989,-0.0092884026907675,-0.0038516455931851,338.6825807840787,1167.0782512459414,1358163.8844253377,10.0,35000,0.78,25000,388.89700511515707,1325.7419180593106,3458956.600359036,15.0,0.0,0.0,120000,364.44901319711863,1208.240691361323,2258988.164614546,10.0,15000,0.55,120000,340.28250568887324,1182.8981585048255,1396141.7387828818,10.0,35000,0.78,120000
803,-0.0093398829137479,-0.0051165281054703,-0.0034457858026663,-0.0036346231832382,-0.0280120195966835,-0.0033443032306197,-0.0184851552004316,-0.003378942967461,-0.0093917180143587,-0.0038810812090394,338.7712074652326,1167.934206706387,1357640.6759111506,10.0,35000,0.78,25000,388.9801989467421,1325.4841349232831,3458890.6766183265,15.0,0.0,0.0,120000,364.4135690463301,1208.5634134963261,2258407.111175044,10.0,15000,0.55,120000,340.237752922819,1182.2573392136355,1397994.3521482612,10.0,35000,0.78,120000
804,-0.0094344638191658,-0.0051794338397282,-0.0034585367617573,-0.0036675126268889,-0.0281672243225887,-0.0034134252210052,-0.0186171986869077,-0.0033849300279083,-0.0094411829455795,-0.0039119893214352,338.7431481585987,1167.6459690927231,1357697.2698113215,10.0,35000,0.78,25000,388.95155944572184,1327.1944238859132,3454618.5878785513,15.0,0.0,0.0,120000,364.5259300746686,1209.3542407367115,2257431.8906859336,10.0,15000,0.55,120000,340.2227649369301,1184.5500012123684,1398914.8433368413,10.0,35000,0.78,120000
805,-0.0095070671928718,-0.0052396717783566,-0.0035065373932852,-0.0036799035185529,-0.0283241706232374,-0.0034226496468899,-0.0187474567089042,-0.0033914670655266,-0.0094875028578801,-0.0039478334752422,338.83921175723975,1168.1000350403917,1357547.1091043015,10.0,35000,0.78,25000,388.9187272100825,1327.3437861839861,3456101.9644814786,15.0,0.0,0.0,120000,364.5596855862488,1209.965572124642,2259391.0279454226,10.0,15000,0.55,120000,340.29900039831466,1183.0316610107116,1398619.1842764134,10.0,35000,0.78,120000
806,-0.0095876929552221,-0.0052841287221589,-0.0036121635372943,-0.0037068401305644,-0.0284673466528686,-0.003480022630485,-0.0188592485162383,-0.0034082839971012,-0.0095629443178521,-0.0039968558680713,338.8205378649454,1168.6801205628622,1357622.6039176933,10.0,35000,0.78,25000,389.0320951826478,1326.5318302527626,3456312.194827862,15.0,0.0,0.0,120000,364.56123480183174,1210.560149668695,2256797.4801530633,10.0,15000,0.55,120000,340.3241943322716,1183.5511524909164,1398912.6874194215,10.0,35000,0.78,120000
807,-0.0096714595813787,-0.0052983224903226,-0.0036260503748251,-0.0037385436153282,-0.0286301704093626,-0.0034923175016881,-0.0189981851106619,-0.0034103446078613,-0.0096576738187831,-0.0040376589501642,338.86286813626555,1169.9446151732689,1356606.875603501,10.0,35000,0.78,25000,388.97423088424574,1326.9690289878752,3456670.9173532156,15.0,0.0,0.0,120000,364.6115109969974,1210.333174053643,2255887.17786741,10.0,15000,0.55,120000,340.26252618149834,1185.2086383626013,1397706.650728484,10.0,35000,0.78,120000
808,-0.0097554183609266,-0.0053137892847538,-0.0036593114350588,-0.0038061717138707,-0.028823087107027,-0.0034990515087813,-0.0191257205947479,-0.0034149280768799,-0.0097081302121666,-0.0040927584460605,338.88140600873515,1170.1251374007682,1355807.5485258834,10.0,35000,0.78,25000,389.07135748365124,1328.2162637031786,3454253.3060634164,15.0,0.0,0.0,120000,364.6333746603901,1211.231575014551,2253381.025272862,10.0,15000,0.55,120000,340.42298242579125,1184.4116421617232,1396590.8924180274,10.0,35000,0.78,120000
809,-0.0098281833460588,-0.0053482989415687,-0.0037026131254724,-0.0038760538868099,-0.0290040024001774,-0.0035208455196197,-0.019262296172224,-0.0034360139619181,-0.0097797485816261,-0.0041159208377637,338.93414762613145,1170.0283948341826,1355677.2786031598,10.0,35000,0.78,25000,389.0353427832233,1328.7576076615433,3452701.0209339745,15.0,0.0,0.0,120000,364.59392757151045,1211.8483683493046,2254816.4338937392,10.0,15000,0.55,120000,340.46000800882666,1184.258288240095,1396778.0921682157,10.0,35000,0.78,120000
810,-0.0098736114924568,-0.0053641977330778,-0.0037421644166738,-0.0038945477210951,-0.0291905258911773,-0.0035288599358678,-0.0193707254390068,-0.003458440801081,-0.0098503107005283,-0.004160372877786,338.94768789565677,1169.465186242908,1356330.4178041702,10.0,35000,0.78,25000,389.0233098942814,1329.543429220582,3453070.388198038,15.0,0.0,0.0,120000,364.63413209116914,1212.7420768014076,2255133.114322309,10.0,15000,0.55,120000,340.45189696516434,1184.7280929816638,1396613.821409501,10.0,35000,0.78,120000
811,-0.0099255792348409,-0.0054060961177146,-0.0037618057393287,-0.0040162623758203,-0.0293482219905489,-0.0035341271198042,-0.0194840922834544,-0.0034643860198066,-0.0099035290819483,-0.0042216675694781,338.90342345077516,1170.6806504097108,1356801.8574159758,10.0,35000,0.78,25000,389.02100226172064,1329.1070933493297,3452355.0805930197,15.0,0.0,0.0,120000,364.6668980125303,1211.7825272644504,2252320.269743434,10.0,15000,0.55,120000,340.4246851454884,1185.9006960769186,1395960.8898600307,10.0,35000,0.78,120000
812,-0.009994218192725,-0.0054296951884436,-0.003784684594944,-0.0040302074934053,-0.0295336390425925,-0.0035448950295582,-0.0195898061703297,-0.0034973022144428,-0.0099952120401842,-0.0042531480199373,338.95265640088127,1171.6643752540963,1356109.291411118,10.0,35000,0.78,25000,389.1537998962092,1329.912955768117,3451059.167947667,15.0,0.0,0.0,120000,364.6625883844666,1213.551521759259,2253591.082799088,10.0,15000,0.55,120000,340.4169876564634,1186.2867186068977,1396897.4259901415,10.0,35000,0.78,120000
813,-0.010052575249266,-0.0054853515300027,-0.0038089369773649,-0.0040828990694507,-0.0297121402890573,-0.003589972049632,-0.0197081148014771,-0.0035715054133604,-0.0100469536501939,-0.0042640690995849,338.9958320480259,1171.3229598949702,1355308.4968778866,10.0,35000,0.78,25000,389.03337089066906,1330.2880797776947,3450777.256748255,15.0,0.0,0.0,120000,364.7661494081642,1212.7988492925174,2252565.406980865,10.0,15000,0.55,120000,340.58851863482334,1187.0253606749309,1397083.4613799956,10.0,35000,0.78,120000
814,-0.0101200491784182,-0.0055239001921355,-0.0038399978852103,-0.0040932730062742,-0.0298614524111275,-0.0035947066769836,-0.0198874211713821,-0.0035957837638452,-0.0101452789726372,-0.0042751123594393,338.95645864222047,1172.0663895231942,1355684.1362046096,10.0,35000,0.78,25000,389.16638802904833,1331.0285704326714,3451717.356681072,15.0,0.0,0.0,120000,364.788987918588,1212.5997293757553,2252429.2897477476,10.0,15000,0.55,120000,340.57120017782717,1186.1540719361801,1397058.1092218545,10.0,35000,0.78,120000
815,-0.0102049714935375,-0.0055762733565544,-0.0038685403436951,-0.0041273783288023,-0.030055145292869,-0.0036372456680611,-0.020003009270302,-0.0036089737495428,-0.0102020530856174,-0.0043056789814998,339.0085123723052,1173.2623057174342,1355563.371006392,10.0,35000,0.78,25000,389.16929809804947,1331.2721225647028,3450516.992683822,15.0,0.0,0.0,120000,364.63280832313933,1215.0931391775712,2252035.647021521,10.0,15000,0.55,120000,340.559502130083,1186.333467650527,1396350.2356570563,10.0,35000,0.78,120000
816,-0.0102738606342919,-0.0056089220824418,-0.0038827962543779,-0.0041515094013395,-0.0302189791020849,-0.0036708609916029,-0.0201661655958953,-0.003637471228111,-0.0102534946768205,-0.0043434968314722,339.1211616472363,1172.7721303917085,1355084.393273627,10.0,35000,0.78,25000,389.31105327576347,1331.1950863522318,3448013.663404325,15.0,0.0,0.0,120000,364.70719931765865,1213.6319582865465,2251208.6505029406,10.0,15000,0.55,120000,340.5452309759029,1187.3470375784452,1393516.1690032145,10.0,35000,0.78,120000
817,-0.010344346378813,-0.0056386495297614,-0.0039174293702307,-0.0041827456704979,-0.0303801033706318,-0.0037690215163333,-0.0202832576498172,-0.003672992694467,-0.0103049066169044,-0.0043592371622637,339.1866731950187,1172.7044482222611,1355175.1452898595,10.0,35000,0.78,25000,389.0517951589049,1332.3478851238353,3450190.42017339,15.0,0.0,0.0,120000,364.7577568853766,1215.1065063910373,2250851.267743321,10.0,15000,0.55,120000,340.6537970710817,1186.7047242116394,1394475.4890770223,10.0,35000,0.78,120000
818,-0.0104265592887246,-0.0056907276134374,-0.003940583503991,-0.0042230986708907,-0.030596327986342,-0.0038210946050347,-0.0204116052706137,-0.0036735712314542,-0.0103775407410285,-0.0043837733239941,339.1362951191877,1173.3214675006757,1355156.3116870204,10.0,35000,0.78,25000,389.2367226183693,1333.3028198732457,3449328.2299976973,15.0,0.0,0.0,120000,364.74060286267354,1215.7990950157478,2249674.1947950465,10.0,15000,0.55,120000,340.70452628228765,1188.1498848532406,1392557.3665646345,10.0,35000,0.78,120000
819,-0.0104861879165723,-0.0057791719618774,-0.0039794612688839,-0.0042520385331744,-0.0307643492776127,-0.0038536434351752,-0.0205335792522825,-0.0036962915387499,-0.0104254267307211,-0.0044304036048766,339.18589240702744,1174.0048731825402,1355673.2508105973,10.0,35000,0.78,25000,389.2292884135836,1333.2833943986377,3449092.8773624822,15.0,0.0,0.0,120000,364.82485312404884,1216.1770232790743,2248513.768121419,10.0,15000,0.55,120000,340.6245464648963,1187.8278273507872,1393189.1888709166,10.0,35000,0.78,120000
820,-0.010564515904326,-0.005800605439105,-0.0040100092179422,-0.0043049340952695,-0.0309360106328338,-0.003858610150636,-0.0206771082416705,-0.0037000228083389,-0.0104933717547562,-0.0044516231807879,339.1330777922698,1173.6898896731493,1354705.2256903055,10.0,35000,0.78,25000,389.2688699306791,1333.9867599190309,3443792.6946607954,15.0,0.0,0.0,120000,364.780916881915,1216.041429341854,2251525.219242782,10.0,15000,0.55,120000,340.64462376109975,1187.9013548388566,1393067.864248025,10.0,35000,0.78,120000
821,-0.0106431629438371,-0.0058330182392253,-0.0040262824128996,-0.0043362672150147,-0.0310898574027446,-0.0039097066078012,-0.0208195873508647,-0.0037457529309365,-0.0105630077014942,-0.0045000098696525,339.28925380754197,1175.1397158352022,1353835.21869385,10.0,35000,0.78,25000,389.242423995988,1333.9393007969156,3445750.4314173255,15.0,0.0,0.0,120000,364.8155115632635,1217.1496524808385,2249996.4093019953,10.0,15000,0.55,120000,340.6926106818934,1189.0919759982671,1391641.4390196058,10.0,35000,0.78,120000
822,-0.0107123352107631,-0.005855870760551,-0.0040953379365091,-0.0043831521177534,-0.0312454981264835,-0.0039413313018253,-0.0209254005549678,-0.0037892764746716,-0.0106325977608412,-0.0045104701274755,339.32858222958953,1174.7681933231102,1354304.1430127614,10.0,35000,0.78,25000,389.3075316808134,1334.5719080906445,3444885.2617460326,15.0,0.0,0.0,120000,364.8555720854671,1217.5371955343203,2247577.553444272,10.0,15000,0.55,120000,340.74109071469354,1189.859661086998,1392267.8880705775,10.0,35000,0.78,120000
823,-0.0107725296089826,-0.0059304219088402,-0.004138950167529,-0.0044237167544256,-0.03141730981809,-0.0040099177294299,-0.0210886453514377,-0.0038058232416517,-0.0106853131005634,-0.0045249911242744,339.2530354284512,1176.0065826338976,1354367.0175251784,10.0,35000,0.78,25000,389.3710045796294,1335.113336302933,3444037.2405137345,15.0,0.0,0.0,120000,364.8766250026749,1217.8113301362628,2247654.963465692,10.0,15000,0.55,120000,340.67115704906195,1189.2326111363523,1393720.4373086025,10.0,35000,0.78,120000
824,-0.0108516653637363,-0.0059533181449406,-0.0041631524561449,-0.0044522639261915,-0.0315889890603121,-0.0040237262147465,-0.0212277822823595,-0.0038657694709787,-0.0107433005639482,-0.0045505583690172,339.3788432406769,1175.6739249247207,1353839.6981697343,10.0,35000,0.78,25000,389.301126172503,1335.5163775648164,3444764.670848565,15.0,0.0,0.0,120000,364.832985447428,1216.961348668563,2246480.1224072273,10.0,15000,0.55,120000,340.73419959950627,1189.4416939973164,1391694.974009596,10.0,35000,0.78,120000
825,-0.0109042943759144,-0.0059988367193796,-0.0042000111079753,-0.0044846895990333,-0.0317358800943111,-0.0040305655694316,-0.0213768078706993,-0.0039141521116542,-0.0108069946633781,-0.0045763983919868,339.32667150836687,1176.138530016395,1354156.722862831,10.0,35000,0.78,25000,389.3408894849475,1335.11208713878,3443576.796567618,15.0,0.0,0.0,120000,364.89104132591797,1217.8316435569704,2246485.3709518914,10.0,15000,0.55,120000,340.76600393109067,1190.9634839304158,1394299.6782967257,10.0,35000,0.78,120000
826,-0.0109677037758593,-0.006030282077134,-0.0042218543563173,-0.004493584094844,-0.0318791962405137,-0.0040628349791984,-0.0215147662804569,-0.0039327830884605,-0.0109035381359716,-0.0045964732201683,339.3229048806845,1176.0251520378122,1354392.5248424422,10.0,35000,0.78,25000,389.3709419506343,1336.0127547373552,3444976.782181221,15.0,0.0,0.0,120000,364.8629402989859,1219.0491165353596,2248174.2954586335,10.0,15000,0.55,120000,340.666286164328,1190.634635266276,1392185.8084899925,10.0,35000,0.78,120000
827,-0.0110428376940555,-0.0060913572323043,-0.004257304084834,-0.0045046417993456,-0.0320350510248221,-0.0040979442758416,-0.0216375847208469,-0.003961621270759,-0.0109631452354146,-0.0046049041621677,339.331840412624,1178.123289659069,1354084.7247440408,10.0,35000,0.78,25000,389.39410953500294,1337.4466166041477,3441569.128627457,15.0,0.0,0.0,120000,364.9578345630285,1219.5607416508283,2246814.9767919965,10.0,15000,0.55,120000,340.7450680187998,1190.672292726578,1390467.0938422363,10.0,35000,0.78,120000
828,-0.0111112854308192,-0.0061135622276206,-0.004282708335888,-0.0045266976001359,-0.0321833488515018,-0.004116952585943,-0.0217304098348132,-0.0039758065653636,-0.0110524785978494,-0.0046274772035138,339.4087289469877,1177.8224947624196,1353943.4963388434,10.0,35000,0.78,25000,389.4162733356208,1337.5598835741018,3442696.741807509,15.0,0.0,0.0,120000,364.9693787457461,1219.4933042164546,2247059.774452044,10.0,15000,0.55,120000,340.8779527096692,1192.7119828433238,1391069.3788912492,10.0,35000,0.78,120000
829,-0.0111607674465363,-0.0061430579635687,-0.0043051809834837,-0.0045365586695972,-0.032382219610717,-0.0041395020145924,-0.0218249011423315,-0.0039997730678555,-0.0111476218544385,-0.0046583378292134,339.3854322351408,1177.6920677851072,1353353.136342819,10.0,35000,0.78,25000,389.3968924863676,1338.5940972727617,3440779.9126912155,15.0,0.0,0.0,120000,364.95963994342446,1219.8505860209218,2245107.34857494,10.0,15000,0.55,120000,340.95258840751495,1193.089927911787,1390820.6716811615,10.0,35000,0.78,120000
830,-0.0112113442724379,-0.006184844626257,-0.0043304089239731,-0.0045691555235778,-0.0325539024773443,-0.0041877524510008,-0.0219528889950262,-0.0040150419323045,-0.0112044564450755,-0.0046821763864585,339.2941325158562,1178.7614409643522,1353196.433352733,10.0,35000,0.78,25000,389.3570346548059,1338.8622859952036,3441229.281516565,15.0,0.0,0.0,120000,365.02603411027127,1221.2532424819242,2246217.09084041,10.0,15000,0.55,120000,340.8356437273041,1191.833485900378,1391443.3429286326,10.0,35000,0.78,120000
831,-0.0112797485740672,-0.0062602169022562,-0.0043444807524248,-0.0046305058148947,-0.0327238924904507,-0.0041942950735474,-0.0220779085779435,-0.0040227715119831,-0.0112634071195646,-0.0047090398227301,339.46389486454666,1178.8366257828968,1353394.1049007932,10.0,35000,0.78,25000,389.3917898436279,1339.0064357076963,3439237.883920052,15.0,0.0,0.0,120000,364.9770545766959,1220.9277406399272,2245620.269820306,10.0,15000,0.55,120000,340.82535869577526,1193.820909487756,1393223.890171221,10.0,35000,0.78,120000
832,-0.0113383170099988,-0.0062957008501381,-0.0043781665883097,-0.0046383299168529,-0.0328870338107097,-0.0042082959153488,-0.0221685079399577,-0.0040415005038032,-0.0113006828005895,-0.0047152944119677,339.36619999168335,1179.3526414967557,1353980.4133607799,10.0,35000,0.78,25000,389.4602180809725,1340.4812803742543,3440645.5683804136,15.0,0.0,0.0,120000,364.9433400798574,1220.6992637285637,2244640.099074026,10.0,15000,0.55,120000,340.9255688314976,1192.1906904068614,1391126.7697947386,10.0,35000,0.78,120000
833,-0.0113864719352034,-0.0063772070555739,-0.0044124196694371,-0.0046443979545378,-0.0330421620580613,-0.0042252360932545,-0.0222597572201006,-0.0040619397333468,-0.0113432520149216,-0.0047442566407293,339.45741144845175,1179.989229298406,1353108.241159099,10.0,35000,0.78,25000,389.47446919466455,1340.4032860884033,3440925.710862492,15.0,0.0,0.0,120000,364.9997221287932,1222.4706269899145,2242784.275465142,10.0,15000,0.55,120000,340.86766022324116,1193.0351144160081,1390099.828477484,10.0,35000,0.78,120000
834,-0.0114633856520054,-0.0063900068995871,-0.0044427620337237,-0.0046532827392431,-0.0332198132122472,-0.0042774601253095,-0.0224053137046646,-0.0040981722546875,-0.0114206809840325,-0.0047912834390011,339.48576527202766,1179.7428270064343,1352048.156948012,10.0,35000,0.78,25000,389.3948506117087,1339.4396197438223,3439517.8704402507,15.0,0.0,0.0,120000,364.96244753579447,1220.9784192105135,2243902.9289019043,10.0,15000,0.55,120000,340.87515139487334,1193.8646435802793,1391822.6778064733,10.0,35000,0.78,120000
835,-0.0115129760930061,-0.006422545444586,-0.0044901401360651,-0.0046631895425742,-0.0333854674674747,-0.0042878347670669,-0.0224983494170758,-0.0041127735821624,-0.0115006957284778,-0.0048288828974614,339.4658426641757,1180.722066452056,1352935.5334020555,10.0,35000,0.78,25000,389.4945146127013,1340.6975960823477,3439828.8526824173,15.0,0.0,0.0,120000,365.1048405523319,1222.7277494960138,2241859.425526525,10.0,15000,0.55,120000,340.96742513271545,1195.111117927292,1389017.7163051232,10.0,35000,0.78,120000
836,-0.0115602249314082,-0.006474987162459,-0.0045514282881561,-0.004688291243472,-0.0335560682963046,-0.0043055443179408,-0.0225946594518729,-0.0041193060668893,-0.0115433405034589,-0.0048545685515649,339.6317997718805,1179.991551031333,1353095.6319565137,10.0,35000,0.78,25000,389.53823084627624,1340.7860025826571,3438624.997169621,15.0,0.0,0.0,120000,365.0465829116374,1222.9898500929578,2242822.775939059,10.0,15000,0.55,120000,340.93885435856816,1193.972973234672,1391333.0337015216,10.0,35000,0.78,120000
